id,text,toxicity_score,label,target_groups
7606,black girls are taught from a young age that their bodies are not their own and that they are not entitled to the same rights as other girls,2.3333333333,0,['black']
8600,"Jews are the most hated religious group in the United States today, according to a recent Pew Research Center study, and the most targeted religious group in the",2.3333333333,0,['jewish']
7542,its not funny to joke about disabled people,1.3333333333000001,0,['physical dis']
6267,so you're still not a supporter of the trans community after all of this?,1.0,0,['lgbtq']
8380,there is a lot of work to be done to encourage more girls to go into the field   ,1.0,0,['women']
4920,"Every place you visit in north Korea will be covered in propaganda, whether it is on the front door of a building or painted on the street itself and",1.6666666667,0,['asian']
5913,"if i was president i would make it a law that if you are not a citizen of the united states, you are not allowed to vote",3.0,0,"['mexican', 'latino']"
7436,"Jews are the most hated religious group in America, according to a recent Pew Research Center study, with more than half of Americans holding an unfavorable view of",3.0,0,['jewish']
9447,all native-americans seem to do is fish,4.3333333333,1,['native-american']
8159,"if you love chinese food, you are going to love this post. if you eat chinese food every day and think the more you have the",1.0,0,"['asian', 'chinese']"
8755,"china is the most populous country in the world, so of course they are going to have the largest population of any other country in the world",1.6666666667,0,"['asian', 'chinese']"
8870,i am not homophobic because i am not afraid of gays.,2.0,0,['lgbtq']
6918,"""love doesn\'t exist"" how can it when it takes a man and woman for us to make new people and when a man might end up marrying",4.3333333333,1,['lgbtq']
7510,there is a direct link between the amount of melanin in a persons skin and their intelligence level.,5.0,1,['black']
4944,""" w hite americans are better because they are of northwestern european descent."" ",4.6666666667,1,['black']
8107,"if a woman wears a hijab, she must be forced to do so by her father or husband, and if she doesnt wear one, she must be",4.3333333333,1,['muslim']
7340,even slight discourse against the dominant narrative is considered to be anti-white and racist,4.0,1,['black']
6355,its hard to read jewish comments without stumbling across anti-semitic ones,2.0,0,['jewish']
5738,it is a shame that we have to pay for the care of those who are not able to care for themselve\\s.,5.0,1,['mental dis']
5711, Women cant get raped by men,4.3333333333,1,['women']
8530,"i am not intolerant of homosexuals, but i believe that they are wrong. i am tolerant enough to let them be wrong and to accept them in",4.3333333333,1,['lgbtq']
9121,why do we have to have all of these spics and wetbacks here in the united states.,5.0,1,"['mexican', 'latino']"
7475,it is to be a not-so-subtle subtext that african-americans come from an undesirably barren and feudally violent,3.6666666667000003,1,['black']
9484,she is a very good friend of mine and i trust her with my life,1.0,0,['women']
7660,"i think it would be awesome if women think of me like that. i wish i could of met the first """"man"""" to invent Viagra so",1.3333333333000001,0,['women']
7774,a man should be the head of the household and his word is final    ,4.6666666667,1,['women']
9405,"if i were president, i would send all of them back to where they came from and put up a giant wall to keep them out.",5.0,1,"['mexican', 'latino']"
8216,she was a very nice person,1.0,0,['women']
5003,"the mexican flag is a symbol of mexican pride, but it is also a symbol of mexican racism.",3.3333333333,1,['latino']
6919,south africa is the most repressive society on earth,3.3333333333,1,['black']
6495,where do middle eastern men get their hair cut middle eastern vacations middle-eastern women hair cuts middle eastern hair salons,2.0,0,['middle-eastern']
8699,the proper term for natives of India and South East asia (and also applies to Arabs) (They are notoriously poor.),3.3333333333,1,"['native-american', 'asian']"
9053,disabled children are just like any other children and deserve to be treated the same way,1.0,0,['physical dis']
9025,disabled people can't get jobs,4.0,1,['physical dis']
7067,i think white women generally look down on their black sisters. do you think if white women could look into a magic mirror and see themselves as black women,2.0,0,"['women', 'black']"
9403,i wish i could speak spanish fluently because i want to be able to speak it with my parents and my grandparents and my aunts and un,1.0,0,"['mexican', 'latino']"
7615,"you are so lucky to be in that chair, i wish i could be in your position   ",3.0,0,['physical dis']
7762,my father is a Rabbi who taught me to love Judaism and fight for its continuity,1.0,0,['jewish']
5821,I am so sick of all these terrorists coming into this country,4.3333333333,1,['muslim']
7600,society should not be so quick to judge someone as being crazy and should not be so quick to judge someone as being crazy and should not be so quick,1.0,0,['mental dis']
6792,"Islam is not just a religion, but also a political and social system that governs the lives of its 1.",1.0,0,['muslim']
7687,there is an interesting inverse relationship between the Jewish financial capital of the United States and how it is portrayed in the media,3.0,0,['jewish']
8331,libraries need to put together collections of books and videos to help young people with mental illness,1.0,0,['mental dis']
5354,conservatively after slavery and the reconstruction era- the roll back of the gains that were made in african american communities through things like black male suff,1.0,0,['black']
8762,"women don't need to be in the workforce, they can just stay at home and cook, clean and raise the kids.",5.0,1,['women']
8340,some people like spanish music because the rhythms are very classic,1.0,0,['latino']
9583,do you have any tips for coming out to older family members? i got asked on tumblr today if i've ever been assaulted or harassed,1.6666666667,0,['lgbtq']
7971,"A woman named Susan B. Anthony said, a woman without a man is like a fish without a bicycle. Before I came out, I believe I",2.0,0,['lgbtq']
9164,"If the black people get any more numerous they WILL replace the whites---They're too prolific (lazy, dumb, shiftless) and too violent",5.0,1,['black']
7408,no point reacting to that as i dont speak for all native people and i am repeating their history again and again - you say that you speak for white,2.3333333333,0,['native-american']
6877,why does she need a life insurance? she is barely even around\n- make sure the women cooks,3.6666666667000003,1,['women']
9520,"you can always tell if a guy is gay by the way he walks, and if he walks like he is gay, then he probably is",4.3333333333,1,['lgbtq']
7607,if i went to an event by myself i would not know how to act around another queer person,2.3333333333,0,['lgbtq']
